sample	role	relative_path	source_path	size_bytes	status
S6_2	feature_assignment_qc	S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/stats.txt	833	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/assignBarcodes.api_run.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/assignBarcodes.api_run.txt	2073	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/whitelist.normalized.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/whitelist.normalized.txt	62668800	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/barcodes.txt	1455455	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/deduped_counts_histograms.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/deduped_counts_histograms.txt	282929	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/feature_sequences.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/feature_sequences.txt	3587506	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/features.txt	2102706	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/filtered/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/filtered/barcodes.txt	364140	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/filtered/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/filtered/features.txt	2102706	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/filtered/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/filtered/stats.txt	828	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/filtered_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/filtered_barcodes.txt	146625	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/Custom/larry_s6_2/LARRY/stats.txt	824	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/Custom/larry_s6_2/assignBarcodes.api_run.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/Custom/larry_s6_2/assignBarcodes.api_run.txt	2919	present
S6_2	crispr_calls	S6_2/run/outs/crispr_analysis/protospacer_calls_per_cell.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/outs/crispr_analysis/protospacer_calls_per_cell.csv	679121	present
S6_2	crispr_calls	S6_2/run/outs/crispr_analysis/protospacer_calls_summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/outs/crispr_analysis/protospacer_calls_summary.csv	624	present
S6_2	crispr_calls	S6_2/run/outs/crispr_analysis/protospacer_umi_thresholds.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/outs/crispr_analysis/protospacer_umi_thresholds.csv	261	present
S6_2	crispr_calls	S6_2/run/outs/crispr_analysis/protospacer_umi_thresholds.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/outs/crispr_analysis/protospacer_umi_thresholds.json	478	present
S6_2	primary_h5ad	S6_2/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	3663049231	present
S6_2	primary_h5ad	S6_2/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	3133136156	present
S6_2	downstream_qc	S6_2/downstream_genefull_velocyto_cellbender/summary.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/summary.txt	21199	present
S6_2	downstream_qc	S6_2/downstream_genefull_velocyto_cellbender/final_counts.summary.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/final_counts.summary.txt	21199	present
S6_2	downstream_qc	S6_2/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	399	present
S6_2	downstream_qc	S6_2/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3800463	present
S6_2	downstream_qc	S6_2/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	185251	present
S6_2	downstream_qc	S6_2/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	1074824	present
S6_2	downstream_qc	S6_2/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	75677	present
S6_2	downstream_qc	S6_2/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	438482	present
S6_2	downstream_qc	S6_2/downstream_genefull_velocyto_cellbender/scimilarity_annotation.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/scimilarity_annotation.log	1682	present
S6_2	downstream_qc	S6_2/downstream_genefull_velocyto_cellbender/remote_cellbender_20260514_221356.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/remote_cellbender_20260514_221356.log	32864	present
S6_2	cellbender_qc	S6_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	587	present
S6_2	cellbender_qc	S6_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	520923	present
S6_2	cellbender_qc	S6_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1130051	present
S6_2	cellbender_qc	S6_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	31680	present
S6_2	cellbender_qc	S6_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	120958	present
S6_2	feature_h5ad	S6_2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s6_2/filtered_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s6_2/filtered_feature_library.h5ad	2556179	present
S6_2	feature_h5ad	S6_2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s6_2/raw_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s6_2/raw_feature_library.h5ad	18132416	present
S6_2	feature_h5ad	S6_2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s6_2/filtered_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s6_2/filtered_feature_library.h5ad	19717640	present
S6_2	feature_h5ad	S6_2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s6_2/raw_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s6_2/raw_feature_library.h5ad	25525596	present
S6_2	feature_qc	S6_2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s6_2/manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s6_2/manifest.json	1876	present
S6_2	feature_qc	S6_2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s6_2/manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s6_2/manifest.json	1701	present
PROJECT	project_analysis	analysis/results/provider_rf_celltyping_20260515_065032/models/model_manifest.json	/mnt/pikachu/msk-30ko-production-planning/results/provider_rf_celltyping_20260515_065032/models/model_manifest.json	2886	present
PROJECT	project_analysis	analysis/results/provider_rf_celltyping_20260515_065032/models/rf_celltype.joblib	/mnt/pikachu/msk-30ko-production-planning/results/provider_rf_celltyping_20260515_065032/models/rf_celltype.joblib	202790138	present
PROJECT	project_analysis	analysis/results/provider_rf_celltyping_20260515_065032/models/rf_subcelltype.joblib	/mnt/pikachu/msk-30ko-production-planning/results/provider_rf_celltyping_20260515_065032/models/rf_subcelltype.joblib	241423814	present
PROJECT	project_analysis	analysis/results/provider_rf_celltyping_20260515_065032/models/training_label_counts.tsv	/mnt/pikachu/msk-30ko-production-planning/results/provider_rf_celltyping_20260515_065032/models/training_label_counts.tsv	1030	present
PROJECT	project_analysis	analysis/results/provider_rf_celltyping_20260515_065032/provider_rf_celltyping_provenance.json	/mnt/pikachu/msk-30ko-production-planning/results/provider_rf_celltyping_20260515_065032/provider_rf_celltyping_provenance.json	926	present
PROJECT	project_analysis	analysis/results/provider_rf_celltyping_20260515_065032/rf_prediction_label_counts.tsv	/mnt/pikachu/msk-30ko-production-planning/results/provider_rf_celltyping_20260515_065032/rf_prediction_label_counts.tsv	24322	present
PROJECT	project_analysis	analysis/results/provider_rf_celltyping_20260515_065032/rf_training_label_counts.tsv	/mnt/pikachu/msk-30ko-production-planning/results/provider_rf_celltyping_20260515_065032/rf_training_label_counts.tsv	1030	present
PROJECT	project_analysis	analysis/results/provider_rf_celltyping_20260515_065032/rf_validation_metrics.tsv	/mnt/pikachu/msk-30ko-production-planning/results/provider_rf_celltyping_20260515_065032/rf_validation_metrics.tsv	376	present
PROJECT	project_analysis	analysis/results/provider_comparison_rf_20260515_065652/cell_calling_concordance.tsv	/mnt/pikachu/msk-30ko-production-planning/results/provider_comparison_rf_20260515_065652/cell_calling_concordance.tsv	1438	present
PROJECT	project_analysis	analysis/results/provider_comparison_rf_20260515_065652/celltype_rf_concordance.tsv	/mnt/pikachu/msk-30ko-production-planning/results/provider_comparison_rf_20260515_065652/celltype_rf_concordance.tsv	5611	present
PROJECT	project_analysis	analysis/results/provider_comparison_rf_20260515_065652/crispr_concordance.tsv	/mnt/pikachu/msk-30ko-production-planning/results/provider_comparison_rf_20260515_065652/crispr_concordance.tsv	1752	present
PROJECT	project_analysis	analysis/results/provider_comparison_rf_20260515_065652/larry_concordance.tsv	/mnt/pikachu/msk-30ko-production-planning/results/provider_comparison_rf_20260515_065652/larry_concordance.tsv	5182	present
PROJECT	project_analysis	analysis/results/provider_comparison_rf_20260515_065652/top_provider_subcelltype_by_rf_pairs.tsv	/mnt/pikachu/msk-30ko-production-planning/results/provider_comparison_rf_20260515_065652/top_provider_subcelltype_by_rf_pairs.tsv	8859	present
PROJECT	documentation	documentation/README.md	/mnt/pikachu/msk-30ko-production-planning/README.md	8631	present
PROJECT	documentation	documentation/docs/RUNBOOK_MSK_30KO_PRODUCTION_AND_CELL_TYPING.md	/mnt/pikachu/msk-30ko-production-planning/docs/RUNBOOK_MSK_30KO_PRODUCTION_AND_CELL_TYPING.md	12511	present
